System Of Mapping,Source System Code,Source Table,Source Column,Transformation Rules,Target Table Name,Target Column Name,Map Change Date
SAP,SAPC11,LTAP,QZEIT,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,CNFRM_TM,2022-04-08
SAP,SAPC11,LTAP,MBPOS,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PROD_DOC_NBR,2022-04-08
SAP,SAPC11,LTAP,POSNR,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PROD_SD_DOC_NBR,2022-04-08
SAP,SAPC11,LTAP,TBPOS,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,TRNSFR_REQ_ITEM,2022-04-08
SAP,SAPE03,LTAP,"TANUM,TAPOS,LGNUM",,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,WHSE_TRNSFR_ORD_LN_KEY,2022-04-08
SAP,SAPP10,LTAP,WIRME,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,ACTV_INGREDIENT_UOM_LKEY,2022-04-08
SAP,SAPP10,LTAP,RISTM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,ACT_RTRN_STOCKKEEPING_UNIT_QTY,2022-04-08
SAP,SAPP10,LTAP,VSUMM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,ALL_STORG_UNIT_RCRD_CNT,2022-04-08
SAP,SAPP10,LTAP,RISTA,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,ACT_RTRN_ALT_UNIT_QTY,2022-04-08
SAP,SAPP10,LTAP,ALTME,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,ALT_UOM_KEY,2022-04-08
SAP,SAPP10,LTAP,MEINS,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,BASE_UOM_KEY,2022-04-08
SAP,SAPP10,LTAP,CHARG,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,BATCH_NBR,2022-04-08
SAP,SAPP10,LTAP,NBLCH,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,BLOCKS_WITH_MIXED_BATCHES_FLAG,2022-04-08
SAP,SAPP10,LTAP,VBLCH,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,BLOCKS_WITH_MIXED_BATCHES_SRC_FLAG,2022-04-08
SAP,SAPP10,LTAP,NKAPA,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,CAPACITY_CHK_FOR_DEST_STORG_TYP_LKEY,2022-04-08
SAP,SAPP10,LTAP,RKAPA,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,CAPACITY_CHK_RTRN_STORG_TYP_LKEY,2022-04-08
SAP,SAPP10,LTAP,ZEUGN,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,CERTIFICATE_NBR,2022-04-08
SAP,SAPP10,LTAP,KZECH,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,CONFIRM_BATCH_PRODTN_PLNG_FLAG,2022-04-08
SAP,SAPP10,LTAP,PQUIT,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,CNFRM_CMPLT_FLAG,2022-04-08
SAP,SAPP10,LTAP,PASSD,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,CNFRM_DATA_TRANSFERRED_DLV_FLAG,2022-04-08
SAP,SAPP10,LTAP,QUSUB,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,CNFRM_FLAG,2022-04-08
SAP,SAPP10,LTAP,KZQUI,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,CNFRM_REQ_FLAG,2022-04-08
SAP,SAPP10,LTAP,KZXDK,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,CROSS_DOCK_INTERFACE_TYP_FLAG,2022-04-08
SAP,SAPP10,LTAP,DCNUM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,CROSS_DOCKING_DECISION_NBR,2022-04-08
SAP,SAPP10,LTAP,UMREN,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,ALT_UOM_DENOM_VAL,2022-04-08
SAP,SAPP10,LTAP,NISTA,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,DEST_ACT_ALT_UNIT_QTY,2022-04-08
SAP,SAPP10,LTAP,NDIFA,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,DEST_DIFF_ALT_UNIT_QTY,2022-04-08
SAP,SAPP10,LTAP,NDIFM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,DEST_DIFF_STOCKKEEPING_UNIT_QTY,2022-04-08
SAP,SAPP10,LTAP,NPLEI,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,DEST_STORG_BIN_CHANGEABLE_FLAG,2022-04-08
SAP,SAPP10,LTAP,NLPLA,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,DEST_STORG_BIN_LOC_ID,2022-04-08
SAP,SAPP10,LTAP,NPPOS,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,DEST_STORG_BIN_PSTN_ID,2022-04-08
SAP,SAPP10,LTAP,NLTYP,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,DEST_STORG_TYP_LKEY,2022-04-08
SAP,SAPP10,LTAP,NLENR,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,DEST_STORG_UNIT_NAME,2022-04-08
SAP,SAPP10,LTAP,NLEST,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,DEST_STORG_UNIT_STAT_LKEY,2022-04-08
SAP,SAPP10,LTAP,NDUMM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,DEST_PSEUDO_SU_FLAG,2022-04-08
SAP,SAPP10,LTAP,NLBER,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,DEST_SUB_LOC_NAME,2022-04-08
SAP,SAPP10,LTAP,NSOLA,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,DEST_TGT_ALT_UNIT_QTY,2022-04-08
SAP,SAPP10,LTAP,DLPLA,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,DIFF_POST_TO_STORG_BIN_LOC_KEY,2022-04-08
SAP,SAPP10,LTAP,VKDYN,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,DYN_STORG_BIN_FLAG,2022-04-08
SAP,SAPP10,LTAP,NKDYN,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,DYN_STORG_BIN_TYP_FLAG,2022-04-08
SAP,SAPP10,LTAP,TOVAS,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,GENERAL_FLAG,2022-04-08
SAP,SAPP10,LTAP,ZRSTG,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,MIXED_CRNCY_PROC_FLAG,2022-04-08
SAP,SAPP10,LTAP,WDATU,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,GOODS_RCPT_DTE,2022-04-08
SAP,SAPP10,LTAP,WENUM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,GOODS_RCPT_NBR,2022-04-08
SAP,SAPP10,LTAP,WEPOS,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,GOODS_RCPT_PROD_KEY,2022-04-08
SAP,SAPP10,LTAP,WEMPF,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,GOODS_RCPNT_PARTY_KEY,2022-04-08
SAP,SAPP10,LTAP,FHUTA,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,HDLNG_UNIT_TRNSFR_ORD_LN_FLAG,2022-04-08
SAP,SAPP10,LTAP,STOFF,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,HAZARDOUS_PROD_KEY,2022-04-08
SAP,SAPP10,LTAP,DIFF_INSP_GUID,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,DIFF_INSPCT_GUID_NBR,2022-04-08
SAP,SAPP10,LTAP,FROM_INSP_GUID,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SRC_GUID,2022-04-08
SAP,SAPP10,LTAP,RETURN_INSP_GUID,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,RTRN_INSPCT_GUID_NBR,2022-04-08
SAP,SAPP10,LTAP,TO_INSP_GUID,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,DEST_GUID,2022-04-08
SAP,SAPP10,LTAP,QPLOS,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,INSPCT_LOT_NBR,2022-04-08
SAP,SAPP10,LTAP,KZINV,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,INVTY_MVMNT_MTHD_LKEY,2022-04-08
SAP,SAPP10,LTAP,KBNKZ,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,KANBAN_MATL_REPL_FLAG,2022-04-08
SAP,SAPP10,LTAP,WERKS,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,LOC_KEY,2022-04-08
SAP,SAPP10,LTAP,PVQUI,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,MATL_PICK_CNFRM_FLAG,2022-04-08
SAP,SAPP10,LTAP,VNEST,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,NESTED_HU_SRC_STORG_UNIT_FLAG,2022-04-08
SAP,SAPP10,LTAP,NOLIS,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,WHSE_CTRL_UPD_FLAG,2022-04-08
SAP,SAPP10,LTAP,ORPOS,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,ORIG_TRNSFR_ORD_PROD_NBR,2022-04-08
SAP,SAPP10,LTAP,VHILM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PKG_MATL_TYP_LKEY,2022-04-08
SAP,SAPP10,LTAP,PCKPF,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PKG_CTRL_FLAG,2022-04-08
SAP,SAPP10,LTAP,VANBR,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PRTL_PAL_QTY_FLAG,2022-04-08
SAP,SAPP10,LTAP,NANBR,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PRTL_QTY_TRNSFR_FLAG,2022-04-08
SAP,SAPP10,LTAP,NAPPC,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PASS_DEST_PROD_TO_APPC_FLAG,2022-04-08
SAP,SAPP10,LTAP,RAPPC,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PASS_ON_RTRN_PROD_FLAG,2022-04-08
SAP,SAPP10,LTAP,VAPPC,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PASS_SRC_ITEM_TO_APPC_INTERFACE_FLAG,2022-04-08
SAP,SAPP10,LTAP,KZSUB,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PASS_TRNSFR_ORD_TO_SUBSYS_FLAG,2022-04-08
SAP,SAPP10,LTAP,EDATU,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,CNFRM_DTE,2022-04-08
SAP,SAPP10,LTAP,KOBER,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PICK_AREA_SUB_LOC_KEY,2022-04-08
SAP,SAPP10,LTAP,NPIPO,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,TRNSFR_STORG_UNIT_TO_PICK_POINT_FLAG,2022-04-08
SAP,SAPP10,LTAP,LELAS,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PRINT_STORG_UNIT_CONTENTS_FLAG,2022-04-08
SAP,SAPP10,LTAP,LDEST,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PRINTER_NAME,2022-04-08
SAP,SAPP10,LTAP,KZDIF,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PROD_CAUSE_FLAG,2022-04-08
SAP,SAPP10,LTAP,KZFME,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,DEGREE_OF_CMPLT_FLAG,2022-04-08
SAP,SAPP10,LTAP,VBELN,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PROD_DLV_NBR,2022-04-08
SAP,SAPP10,LTAP,MAKTX,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PROD_DESC,2022-04-08
SAP,SAPP10,LTAP,DLQNR,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PROD_DIFF_IN_QTY,2022-04-08
SAP,SAPP10,LTAP,NXIDV,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PROD_EXTNL_HDLNG_NBR,2022-04-08
SAP,SAPP10,LTAP,BRGEW,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PROD_GRS_WGT,2022-04-08
SAP,SAPP10,LTAP,MATNR,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PROD_KEY,2022-04-08
SAP,SAPP10,LTAP,ENAME,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PROD_PICK_CNFRM_USER_ID,2022-04-08
SAP,SAPP10,LTAP,EZEIT,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PROD_PICK_TM,2022-04-08
SAP,SAPP10,LTAP,KZFEH,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PROD_PRE_ALLOC_FLAG,2022-04-08
SAP,SAPP10,LTAP,RSART,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PROD_RCRD_TYP_LKEY,2022-04-08
SAP,SAPP10,LTAP,KZNKO,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PROD_STK_STORG_BIN_FLAG,2022-04-08
SAP,SAPP10,LTAP,QDATU,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PROD_TRNSFR_CNFRM_DTE,2022-04-08
SAP,SAPP10,LTAP,QNAME,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PROD_TRNSFR_CNFRM_USER_NAME,2022-04-08
SAP,SAPP10,LTAP,DRUCK,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PROD_TRNSFR_ORD_PRINTED_FLAG,2022-04-08
SAP,SAPP10,LTAP,IMREL,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PROD_TRG_POST_ORD_NBR,2022-04-08
SAP,SAPP10,LTAP,ABLAD,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PROD_UNLD_LOC_ID,2022-04-08
SAP,SAPP10,LTAP,VOLUM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PROD_VOL,2022-04-08
SAP,SAPP10,LTAP,VOLEH,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PROD_VOL_UOM_KEY,2022-04-08
SAP,SAPP10,LTAP,GEWEI,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PROD_WGT_UNIT_OF_MEAS_LKEY,2022-04-08
SAP,SAPP10,LTAP,DLTYP,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,QTY_DIFF_STORG_TYP_LKEY,2022-04-08
SAP,SAPP10,LTAP,DLENR,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,QTY_DIFF_SUB_LOC_NAME,2022-04-08
SAP,SAPP10,LTAP,DMENG,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,INTERIM_STORG_BIN_DIFF_QTY,2022-04-08
SAP,SAPP10,LTAP,DMENA,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,STORG_BIN_DIFF_QTY,2022-04-08
SAP,SAPP10,LTAP,UMREZ,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,ALT_UOM_NUMERAT_VAL,2022-04-08
SAP,SAPP10,LTAP,KZTRM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,RELVNT_PROD_TRNSFR_ORD_FLAG,2022-04-08
SAP,SAPP10,LTAP,RSPOS,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,RSRV_REQ_PROD_ID,2022-04-08
SAP,SAPP10,LTAP,RDIFA,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,RTRN_DIFF_ALT_UNIT_QTY,2022-04-08
SAP,SAPP10,LTAP,RDIFM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,RTRN_DIFF_STOCKKEEPING_UNIT_QTY,2022-04-08
SAP,SAPP10,LTAP,RLPLA,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,RTRN_STORG_BIN_SUB_LOC_NAME,2022-04-08
SAP,SAPP10,LTAP,RSOLA,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,RTRN_TGT_ALT_UNIT_QTY,2022-04-08
SAP,SAPP10,LTAP,RSOLM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,RTRN_TGT_STOCKKEEPING_UNIT_QTY,2022-04-08
SAP,SAPP10,LTAP,KZSTI,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,TRNSFR_INSPCT_SAMPLE_FLAG,2022-04-08
SAP,SAPP10,LTAP,LANUM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SEQ_NBR,2022-04-08
SAP,SAPP10,LTAP,VFDAT,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SHELF_LIFE_EXPR_DTE,2022-04-08
SAP,SAPP10,LTAP,VISTA,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SRC_ACT_ALT_UNIT_QTY,2022-04-08
SAP,SAPP10,LTAP,VISTM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SRC_ACT_STOCKKEEPING_UNIT_QTY,2022-04-08
SAP,SAPP10,LTAP,HUPIK,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SRC_HU_AS_PICK_HU_FLAG,2022-04-08
SAP,SAPP10,LTAP,VDIFA,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SRC_STORG_BIN_DIFF_ALT_UNIT_QTY,2022-04-08
SAP,SAPP10,LTAP,VDIFM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SRC_STORG_BIN_DIFF_STOCKKEEPING_UNIT_QTY,2022-04-08
SAP,SAPP10,LTAP,VLPLA,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SRC_STORG_BIN_LOC_KEY,2022-04-08
SAP,SAPP10,LTAP,VPPOS,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SRC_STORG_BIN_PSTN_LOC_ID,2022-04-08
SAP,SAPP10,LTAP,VKAPA,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SRC_STORG_CAPACITY_CHK_TYP_LKEY,2022-04-08
SAP,SAPP10,LTAP,VLTYP,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SRC_STORG_TYP_LKEY,2022-04-08
SAP,SAPP10,LTAP,VLENR,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SRC_STORG_UNIT_NAME,2022-04-08
SAP,SAPP10,LTAP,VLEST,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SRC_STORG_UNIT_STAT_LKEY,2022-04-08
SAP,SAPP10,LTAP,VSERI,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,HDLNG_UNIT_FLAG,2022-04-08
SAP,SAPP10,LTAP,VDUMM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SRC_SU_PSEUDO_SU_FLAG,2022-04-08
SAP,SAPP10,LTAP,VLBER,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SRC_SUB_LOC_NAME,2022-04-08
SAP,SAPP10,LTAP,VSOLA,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SRC_TGT_ALT_UNIT_QTY,2022-04-08
SAP,SAPP10,LTAP,VSOLM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SRC_TGT_STOCKKEEPING_UNIT_QTY,2022-04-08
SAP,SAPP10,LTAP,SOBKZ,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SPCL_STK_TYP,2022-04-08
SAP,SAPP10,LTAP,SONUM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SPCL_STK_NBR,2022-04-08
SAP,SAPP10,LTAP,BESTQ,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,STK_CTGY_LKEY,2022-04-08
SAP,SAPP10,LTAP,HOMVE,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,STK_REMOVAL_OF_HOMOGENOUS_STORG_UNIT_FLAG,2022-04-08
SAP,SAPP10,LTAP,KZBEF,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,STK_TRNSFR_ORD_FLAG,2022-04-08
SAP,SAPP10,LTAP,NISTM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,DEST_ACT_STOCKKEEPING_UNIT_QTY,2022-04-08
SAP,SAPP10,LTAP,NSOLM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,DEST_TGT_STOCKKEEPING_UNIT_QTY,2022-04-08
SAP,SAPP10,LTAP,NSUMM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,STORG_DEST_TOT_CNT,2022-04-08
SAP,SAPP10,LTAP,KGVNQ,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SEPARATE_CNFRM_POSBL_FLAG,2022-04-08
SAP,SAPP10,LTAP,LGORT,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,STORG_SUB_LOC_KEY,2022-04-08
SAP,SAPP10,LTAP,LETYP,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,STORG_UNIT_TYP_LKEY,2022-04-08
SAP,SAPP10,LTAP,VANZL,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,STORG_UNITS_TO_BE_TRANSFERRED_QTY,2022-04-08
SAP,SAPP10,LTAP,RLBER,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SURPLUS_MATL_STORG_AREA_DESC,2022-04-08
SAP,SAPP10,LTAP,RPPOS,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SURPLUS_MATL_STORG_BIN_PSTN_DESC,2022-04-08
SAP,SAPP10,LTAP,RLTYP,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SURPLUS_MATL_STORG_TYP_LKEY,2022-04-08
SAP,SAPP10,LTAP,IVNUM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,SYS_INVTY_RCRD_NBR,2022-04-08
SAP,SAPP10,LTAP,PIPAR,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,ASGN_TO_HDLNG_UNIT_REQ_FLAG,2022-04-08
SAP,SAPP10,LTAP,TANUM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,TRNSFR_ORD_NBR,2022-04-08
SAP,SAPP10,LTAP,ZEIEI,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,TRNSFR_ORD_PROC_TM,2022-04-08
SAP,SAPP10,LTAP,STOAN,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,TRNSFR_ORD_CNCL_RQST_NBR,2022-04-08
SAP,SAPP10,LTAP,TAPOS,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,TRNSFR_ORD_PROD_NBR,2022-04-08
SAP,SAPP10,LTAP,SOLPO,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,TRNSFR_ORD_PROD_PROC_TM,2022-04-08
SAP,SAPP10,LTAP,POSTY,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,TRNSFR_ORD_PROD_TYP_LKEY,2022-04-08
SAP,SAPP10,LTAP,VORGA,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,TRNSFR_PROC_LKEY,2022-04-08
SAP,SAPP10,LTAP,NWIRM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,TRANSFERRED_INGREDIENT_QTY,2022-04-08
SAP,SAPP10,LTAP,VKAPV,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,TRANSFERRED_MATL_CAPACITY_USAGE_VAL,2022-04-08
SAP,SAPP10,LTAP,NANZL,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,TRANSFERRED_UNIT_BULK_STORG_QTY,2022-04-08
SAP,SAPP10,LTAP,L2SKR,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,TWO_STEP_PICK_RELEVANCE_LKEY,2022-04-08
SAP,SAPP10,LTAP,QPLOA,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,USAGE_DECISION_INSPCT_LOT_NBR,2022-04-08
SAP,SAPP10,LTAP,KZVAS,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,VAL_ADD_SVC_INTERFACE_TYP_LKEY,2022-04-08
SAP,SAPP10,LTAP,NLQNR,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,WHSE_TGT_BIN_QUANT_NBR,2022-04-08
SAP,SAPP10,LTAP,VLQNR,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,WHSE_PUTAWAY_BIN_QUANT_NBR,2022-04-08
SAP,SAPP10,LTAP,RLQNR,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,WHSE_PICK_BIN_QUANT_NBR,2022-04-08
SAP,SAPP10,LTAP,LGNUM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,WHSE_LOC_ID,2022-04-08
SAP,SAPP10,LTAP,NULKO,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,ZERO_STK_CHK_STAT_LKEY,2022-04-08
SAP,SAPP10,LTAP,QZEIT, ,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,CNFRM_TM,2022-04-08
SAP,SAPP10,LTAP,POSNR,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PROD_SD_DOC_NBR,2022-04-08
SAP,SAPP10,LTAP,MBPOS,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,PROD_DOC_NBR,2022-04-08
SAP,SAPP10,LTAP,TBPOS,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,TRNSFR_REQ_ITEM,2022-04-08
SAP,SAPP10,LTAP,"TANUM,TAPOS,LGNUM",,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,WHSE_TRNSFR_ORD_LN_KEY,2022-04-08
SAP,SAPE03,LTAP,WIRME,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,ACTV_INGREDIENT_UOM_LKEY,2022-04-08
SAP,SAPE03,LTAP,RISTM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,ACT_RTRN_STOCKKEEPING_UNIT_QTY,2022-04-08
SAP,SAPE03,LTAP,VSUMM,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,ALL_STORG_UNIT_RCRD_CNT,2022-04-08
SAP,SAPE03,LTAP,RISTA,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,ACT_RTRN_ALT_UNIT_QTY,2022-04-08
SAP,SAPE03,LTAP,ALTME,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,ALT_UOM_KEY,2022-04-08
SAP,SAPE03,LTAP,MEINS,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,BASE_UOM_KEY,2022-04-08
SAP,SAPE03,LTAP,CHARG,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,BATCH_NBR,2022-04-08
SAP,SAPE03,LTAP,NBLCH,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,BLOCKS_WITH_MIXED_BATCHES_FLAG,2022-04-08
SAP,SAPE03,LTAP,VBLCH,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,BLOCKS_WITH_MIXED_BATCHES_SRC_FLAG,2022-04-08
SAP,SAPE03,LTAP,NKAPA,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,CAPACITY_CHK_FOR_DEST_STORG_TYP_LKEY,2022-04-08
SAP,SAPE03,LTAP,RKAPA,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,CAPACITY_CHK_RTRN_STORG_TYP_LKEY,2022-04-08
SAP,SAPE03,LTAP,ZEUGN,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,CERTIFICATE_NBR,2022-04-08
SAP,SAPE03,LTAP,KZECH,,EDW_WAREHOUSE_TRANSFER_ORDER_LINE,CONFIRM_BATCH_PRODTN_PLNG_FLAG,2022-04-08
